Topic	Document	Sequence	Cosine_value	Relevance
352	FT911-1182	2682	0.22360679774997896	1
352	FT911-5128	2683	0.22360679774997896	1
352	FT911-1510	2684	0.22360679774997896	1
352	FT911-3209	2685	0.22360679774997896	1
352	FT911-709	2686	0.22360679774997896	1
352	FT911-3802	2687	0.22360679774997896	1
352	FT911-4842	2688	0.22360679774997896	1
352	FT911-1483	2689	0.22360679774997896	1
352	FT911-2604	2690	0.22360679774997896	1
352	FT911-4824	2691	0.22360679774997896	1
352	FT911-1748	2692	0.22360679774997896	1
352	FT911-1841	2693	0.22360679774997896	1
352	FT911-2677	2694	0.22360679774997896	1
352	FT911-3708	2695	0.22360679774997896	1
352	FT911-2779	2696	0.22360679774997896	1
352	FT911-1443	2697	0.22360679774997896	1
352	FT911-1498	2698	0.22360679774997896	1
352	FT911-1207	2699	0.22360679774997896	1
352	FT911-845	2700	0.22360679774997896	1
352	FT911-1914	2701	0.22360679774997896	1
352	FT911-3821	2702	0.22360679774997896	1
352	FT911-4125	2703	0.22360679774997896	1
352	FT911-2248	2704	0.22360679774997896	1
352	FT911-2918	2705	0.22360679774997896	1
352	FT911-1126	2706	0.22360679774997896	1
352	FT911-434	2707	0.22360679774997896	1
352	FT911-3265	2708	0.22360679774997896	1
352	FT911-4551	2709	0.22360679774997896	1
352	FT911-1701	2710	0.22360679774997896	1
352	FT911-1331	2711	0.22360679774997896	1
352	FT911-1211	2712	0.22360679774997896	1
352	FT911-882	2713	0.22360679774997896	1
352	FT911-2859	2714	0.22360679774997896	1
352	FT911-622	2715	0.22360679774997896	1
352	FT911-348	2716	0.22360679774997896	1
352	FT911-4106	2717	0.22360679774997896	1
352	FT911-1095	2718	0.22360679774997896	1
352	FT911-1061	2719	0.22360679774997896	1
352	FT911-3102	2720	0.22360679774997896	1
352	FT911-1557	2721	0.22360679774997896	1
352	FT911-970	2722	0.22360679774997896	1
352	FT911-2129	2723	0.22360679774997896	1
352	FT911-727	2724	0.22360679774997896	1
352	FT911-2743	2725	0.22360679774997896	1
352	FT911-2130	2726	0.22360679774997896	1
352	FT911-4373	2727	0.22360679774997896	1
352	FT911-2069	2728	0.22360679774997896	1
352	FT911-3224	2729	0.22360679774997896	1
352	FT911-347	2730	0.22360679774997896	1
352	FT911-2396	2731	0.22360679774997896	1
352	FT911-355	2732	0.22360679774997896	1
352	FT911-2397	2733	0.22360679774997896	1
352	FT911-3347	2734	0.22360679774997896	1
352	FT911-4905	2735	0.22360679774997896	1
352	FT911-737	2736	0.22360679774997896	1
352	FT911-2163	2737	0.22360679774997896	1
352	FT911-958	2738	0.22360679774997896	1
352	FT911-4149	2739	0.22360679774997896	1
352	FT911-5171	2740	0.22360679774997896	1
352	FT911-1686	2741	0.22360679774997896	1
352	FT911-976	2742	0.22360679774997896	1
352	FT911-4279	2743	0.22360679774997896	1
352	FT911-191	2744	0.22360679774997896	1
352	FT911-3653	2745	0.22360679774997896	1
352	FT911-3505	2746	0.22360679774997896	1
352	FT911-3545	2747	0.22360679774997896	1
352	FT911-4501	2748	0.22360679774997896	1
352	FT911-228	2749	0.22360679774997896	1
352	FT911-3319	2750	0.22360679774997896	1
352	FT911-3992	2751	0.22360679774997896	1
352	FT911-3604	2752	0.22360679774997896	1
352	FT911-4955	2753	0.22360679774997896	1
352	FT911-5141	2754	0.22360679774997896	1
352	FT911-2595	2755	0.22360679774997896	1
352	FT911-3827	2756	0.22360679774997896	1
352	FT911-2858	2757	0.22360679774997896	1
352	FT911-1320	2758	0.22360679774997896	1
352	FT911-2309	2759	0.22360679774997896	1
352	FT911-1075	2760	0.22360679774997896	1
352	FT911-2955	2761	0.22360679774997896	1
352	FT911-180	2762	0.22360679774997896	1
352	FT911-648	2763	0.22360679774997896	1
352	FT911-3515	2764	0.22360679774997896	1
352	FT911-479	2765	0.22360679774997896	1
352	FT911-101	2766	0.22360679774997896	1
352	FT911-333	2767	0.22360679774997896	1
352	FT911-924	2768	0.22360679774997896	1
352	FT911-1463	2769	0.22360679774997896	1
352	FT911-3831	2770	0.22360679774997896	1
352	FT911-4434	2771	0.22360679774997896	1
352	FT911-4186	2772	0.22360679774997896	1
352	FT911-3263	2773	0.22360679774997896	1
352	FT911-4549	2774	0.22360679774997896	1
352	FT911-877	2775	0.22360679774997896	1
352	FT911-1125	2776	0.22360679774997896	1
352	FT911-1751	2777	0.22360679774997896	1
352	FT911-5154	2778	0.22360679774997896	1
352	FT911-3271	2779	0.22360679774997896	1
352	FT911-569	2780	0.22360679774997896	1
352	FT911-3090	2781	0.22360679774997896	1
352	FT911-5075	2782	0.22360679774997896	1
352	FT911-3482	2783	0.22360679774997896	1
352	FT911-2194	2784	0.22360679774997896	1
352	FT911-4831	2785	0.22360679774997896	1
352	FT911-813	2786	0.22360679774997896	1
352	FT911-3194	2787	0.22360679774997896	1
352	FT911-4398	2788	0.22360679774997896	1
352	FT911-619	2789	0.22360679774997896	1
352	FT911-3605	2790	0.22360679774997896	1
352	FT911-2929	2791	0.22360679774997896	1
352	FT911-4576	2792	0.22360679774997896	1
352	FT911-638	2793	0.22360679774997896	1
352	FT911-3112	2794	0.22360679774997896	1
352	FT911-4580	2795	0.22360679774997896	1
352	FT911-3813	2796	0.22360679774997896	1
352	FT911-122	2797	0.22360679774997896	1
352	FT911-421	2798	0.22360679774997896	1
352	FT911-1401	2799	0.22360679774997896	1
352	FT911-612	2800	0.22360679774997896	1
352	FT911-2579	2801	0.22360679774997896	1
352	FT911-349	2802	0.22360679774997896	1
352	FT911-3308	2803	0.22360679774997896	1
352	FT911-3421	2804	0.22360679774997896	1
352	FT911-1386	2805	0.22360679774997896	1
352	FT911-2547	2806	0.22360679774997896	1
352	FT911-4768	2807	0.22360679774997896	1
352	FT911-580	2808	0.22360679774997896	1
352	FT911-950	2809	0.22360679774997896	1
352	FT911-4537	2810	0.22360679774997896	1
352	FT911-2597	2811	0.22360679774997896	1
352	FT911-1453	2812	0.22360679774997896	1
352	FT911-2709	2813	0.22360679774997896	1
352	FT911-279	2814	0.22360679774997896	1
352	FT911-1660	2815	0.22360679774997896	1
352	FT911-1541	2816	0.22360679774997896	1
352	FT911-3310	2817	0.22360679774997896	1
352	FT911-5090	2818	0.22360679774997896	1
352	FT911-3975	2819	0.22360679774997896	1
352	FT911-3542	2820	0.22360679774997896	1
352	FT911-33	2821	0.22360679774997896	1
352	FT911-607	2822	0.22360679774997896	1
352	FT911-4141	2823	0.22360679774997896	1
352	FT911-640	2824	0.22360679774997896	1
352	FT911-3521	2825	0.22360679774997896	1
352	FT911-431	2826	0.22360679774997896	1
352	FT911-1718	2827	0.22360679774997896	1
352	FT911-5157	2828	0.22360679774997896	1
352	FT911-2043	2829	0.22360679774997896	1
352	FT911-745	2830	0.22360679774997896	1
352	FT911-4477	2831	0.22360679774997896	1
352	FT911-4708	2832	0.22360679774997896	1
352	FT911-685	2833	0.22360679774997896	1
352	FT911-5035	2834	0.22360679774997896	1
352	FT911-310	2835	0.22360679774997896	1
352	FT911-4062	2836	0.22360679774997896	1
352	FT911-336	2837	0.22360679774997896	1
352	FT911-1577	2838	0.22360679774997896	1
352	FT911-128	2839	0.22360679774997896	1
352	FT911-2151	2840	0.22360679774997896	1
352	FT911-4726	2841	0.22360679774997896	1
352	FT911-373	2842	0.22360679774997896	1
352	FT911-3302	2843	0.22360679774997896	1
352	FT911-3863	2844	0.22360679774997896	1
352	FT911-959	2845	0.22360679774997896	1
352	FT911-1561	2846	0.22360679774997896	1
352	FT911-1749	2847	0.22360679774997896	1
352	FT911-3950	2848	0.22360679774997896	1
352	FT911-650	2849	0.22360679774997896	1
352	FT911-51	2850	0.22360679774997896	1
352	FT911-5150	2851	0.22360679774997896	1
352	FT911-5201	2852	0.22360679774997896	1
352	FT911-5161	2853	0.22360679774997896	1
352	FT911-3713	2854	0.22360679774997896	1
352	FT911-3657	2855	0.22360679774997896	1
352	FT911-977	2856	0.22360679774997896	1
352	FT911-507	2857	0.22360679774997896	1
352	FT911-553	2858	0.22360679774997896	1
352	FT911-3371	2859	0.22360679774997896	1
352	FT911-654	2860	0.22360679774997896	1
352	FT911-4394	2861	0.22360679774997896	1
352	FT911-748	2862	0.22360679774997896	1
352	FT911-2356	2863	0.22360679774997896	1
352	FT911-4198	2864	0.22360679774997896	1
352	FT911-1076	2865	0.22360679774997896	1
352	FT911-3468	2866	0.22360679774997896	1
352	FT911-4698	2867	0.22360679774997896	1
352	FT911-4883	2868	0.22360679774997896	1
352	FT911-2598	2869	0.22360679774997896	1
352	FT911-1438	2870	0.22360679774997896	1
352	FT911-3323	2871	0.22360679774997896	1
352	FT911-4459	2872	0.22360679774997896	1
352	FT911-1251	2873	0.22360679774997896	1
352	FT911-2050	2874	0.22360679774997896	1
352	FT911-2861	2875	0.22360679774997896	1
352	FT911-2921	2876	0.22360679774997896	1
352	FT911-3526	2877	0.22360679774997896	1
352	FT911-1739	2878	0.22360679774997896	1
352	FT911-2501	2879	0.22360679774997896	1
352	FT911-3250	2880	0.22360679774997896	1
352	FT911-2505	2881	0.22360679774997896	1
352	FT911-4766	2882	0.22360679774997896	1
352	FT911-620	2883	0.22360679774997896	1
352	FT911-2216	2884	0.22360679774997896	1
352	FT911-2986	2885	0.22360679774997896	1
352	FT911-1655	2886	0.22360679774997896	1
352	FT911-2702	2887	0.22360679774997896	1
352	FT911-2629	2888	0.22360679774997896	1
352	FT911-4721	2889	0.22360679774997896	1
352	FT911-2121	2890	0.22360679774997896	1
352	FT911-4783	2891	0.22360679774997896	1
352	FT911-901	2892	0.22360679774997896	1
352	FT911-187	2893	0.22360679774997896	1
352	FT911-3198	2894	0.22360679774997896	1
352	FT911-3820	2895	0.22360679774997896	1
352	FT911-1969	2896	0.22360679774997896	1
352	FT911-4764	2897	0.22360679774997896	1
352	FT911-2656	2898	0.22360679774997896	1
352	FT911-1665	2899	0.22360679774997896	1
352	FT911-3865	2900	0.22360679774997896	1
352	FT911-5170	2901	0.22360679774997896	1
352	FT911-1154	2902	0.22360679774997896	1
352	FT911-1761	2903	0.22360679774997896	1
352	FT911-723	2904	0.22360679774997896	1
352	FT911-1730	2905	0.22360679774997896	1
352	FT911-3342	2906	0.22360679774997896	1
352	FT911-2162	2907	0.22360679774997896	1
352	FT911-2586	2908	0.22360679774997896	1
352	FT911-1135	2909	0.22360679774997896	1
352	FT911-3242	2910	0.22360679774997896	1
352	FT911-3516	2911	0.22360679774997896	1
352	FT911-1779	2912	0.22360679774997896	1
352	FT911-5024	2913	0.22360679774997896	1
352	FT911-3844	2914	0.22360679774997896	1
352	FT911-3181	2915	0.22360679774997896	1
352	FT911-3374	2916	0.22360679774997896	1
352	FT911-4268	2917	0.22360679774997896	1
352	FT911-3518	2918	0.22360679774997896	1
352	FT911-644	2919	0.22360679774997896	1
352	FT911-1380	2920	0.22360679774997896	1
352	FT911-4652	2921	0.22360679774997896	1
352	FT911-4509	2922	0.22360679774997896	1
352	FT911-1734	2923	0.22360679774997896	1
352	FT911-4042	2924	0.22360679774997896	1
352	FT911-47	2925	0.22360679774997896	1
352	FT911-266	2926	0.22360679774997896	1
352	FT911-4891	2927	0.22360679774997896	1
352	FT911-3525	2928	0.22360679774997896	1
352	FT911-2902	2929	0.22360679774997896	1
352	FT911-2524	2930	0.22360679774997896	1
352	FT911-704	2931	0.22360679774997896	1
352	FT911-2633	2932	0.22360679774997896	1
352	FT911-3217	2933	0.22360679774997896	1
352	FT911-4136	2934	0.22360679774997896	1
352	FT911-242	2935	0.22360679774997896	1
352	FT911-2441	2936	0.22360679774997896	1
352	FT911-422	2937	0.22360679774997896	1
352	FT911-3189	2938	0.22360679774997896	1
352	FT911-2101	2939	0.22360679774997896	1
352	FT911-4696	2940	0.22360679774997896	1
352	FT911-5078	2941	0.22360679774997896	1
352	FT911-5336	2942	0.22360679774997896	1
352	FT911-1358	2943	0.22360679774997896	1
352	FT911-1856	2944	0.22360679774997896	1
352	FT911-922	2945	0.22360679774997896	1
352	FT911-5102	2946	0.22360679774997896	1
352	FT911-4034	2947	0.22360679774997896	1
352	FT911-5204	2948	0.22360679774997896	1
352	FT911-2314	2949	0.22360679774997896	1
352	FT911-4902	2950	0.22360679774997896	1
352	FT911-2837	2951	0.22360679774997896	1
352	FT911-1219	2952	0.22360679774997896	1
352	FT911-2148	2953	0.22360679774997896	1
352	FT911-3985	2954	0.22360679774997896	1
352	FT911-4131	2955	0.22360679774997896	1
352	FT911-1614	2956	0.22360679774997896	1
352	FT911-4674	2957	0.22360679774997896	1
352	FT911-1518	2958	0.22360679774997896	1
352	FT911-3105	2959	0.22360679774997896	1
352	FT911-2289	2960	0.22360679774997896	1
352	FT911-283	2961	0.22360679774997896	1
352	FT911-1871	2962	0.22360679774997896	1
352	FT911-5172	2963	0.22360679774997896	1
352	FT911-1350	2964	0.22360679774997896	1
352	FT911-1911	2965	0.22360679774997896	1
352	FT911-3060	2966	0.22360679774997896	1
352	FT911-674	2967	0.22360679774997896	1
352	FT911-3808	2968	0.22360679774997896	1
352	FT911-1269	2969	0.22360679774997896	1
352	FT911-3584	2970	0.22360679774997896	1
352	FT911-1192	2971	0.22360679774997896	1
352	FT911-4456	2972	0.22360679774997896	1
352	FT911-1102	2973	0.22360679774997896	1
352	FT911-2120	2974	0.22360679774997896	1
352	FT911-4202	2975	0.22360679774997896	1
352	FT911-1925	2976	0.22360679774997896	1
352	FT911-1285	2977	0.22360679774997896	1
352	FT911-3688	2978	0.22360679774997896	1
352	FT911-4093	2979	0.22360679774997896	1
352	FT911-391	2980	0.22360679774997896	1
352	FT911-5255	2981	0.22360679774997896	1
352	FT911-5020	2982	0.22360679774997896	1
352	FT911-2592	2983	0.22360679774997896	1
352	FT911-3524	2984	0.22360679774997896	1
352	FT911-4820	2985	0.22360679774997896	1
352	FT911-4162	2986	0.22360679774997896	1
352	FT911-1016	2987	0.22360679774997896	1
352	FT911-5164	2988	0.22360679774997896	1
352	FT911-4644	2989	0.22360679774997896	1
352	FT911-2364	2990	0.22360679774997896	1
352	FT911-5045	2991	0.22360679774997896	1
352	FT911-4333	2992	0.22360679774997896	1
352	FT911-1834	2993	0.22360679774997896	1
352	FT911-4819	2994	0.22360679774997896	1
352	FT911-2914	2995	0.22360679774997896	1
352	FT911-2240	2996	0.22360679774997896	1
352	FT911-4989	2997	0.22360679774997896	1
352	FT911-3681	2998	0.22360679774997896	1
352	FT911-572	2999	0.22360679774997896	1
352	FT911-653	3000	0.22360679774997896	1
352	FT911-4523	3001	0.22360679774997896	1
352	FT911-5006	3002	0.22360679774997896	1
352	FT911-5129	3003	0.22360679774997896	1
352	FT911-1284	3004	0.22360679774997896	1
352	FT911-3619	3005	0.22360679774997896	1
352	FT911-160	3006	0.22360679774997896	1
352	FT911-3479	3007	0.22360679774997896	1
352	FT911-2746	3008	0.22360679774997896	1
352	FT911-3967	3009	0.22360679774997896	1
352	FT911-1053	3010	0.22360679774997896	1
352	FT911-277	3011	0.22360679774997896	1
352	FT911-4171	3012	0.22360679774997896	1
352	FT911-667	3013	0.22360679774997896	1
352	FT911-4498	3014	0.22360679774997896	1
352	FT911-857	3015	0.22360679774997896	1
352	FT911-20	3016	0.22360679774997896	1
352	FT911-1994	3017	0.22360679774997896	1
352	FT911-4521	3018	0.22360679774997896	1
352	FT911-2045	3019	0.22360679774997896	1
352	FT911-1415	3020	0.22360679774997896	1
352	FT911-2884	3021	0.22360679774997896	1
352	FT911-3673	3022	0.22360679774997896	1
352	FT911-4920	3023	0.22360679774997896	1
352	FT911-4337	3024	0.22360679774997896	1
352	FT911-1982	3025	0.22360679774997896	1
352	FT911-474	3026	0.22360679774997896	1
352	FT911-3054	3027	0.22360679774997896	1
352	FT911-4166	3028	0.22360679774997896	1
352	FT911-656	3029	0.22360679774997896	1
352	FT911-3237	3030	0.22360679774997896	1
352	FT911-2165	3031	0.22360679774997896	1
352	FT911-5123	3032	0.22360679774997896	1
352	FT911-1876	3033	0.22360679774997896	1
352	FT911-4594	3034	0.22360679774997896	1
352	FT911-3774	3035	0.22360679774997896	1
352	FT911-4388	3036	0.22360679774997896	1
352	FT911-4293	3037	0.22360679774997896	1
352	FT911-4393	3038	0.22360679774997896	1
352	FT911-66	3039	0.22360679774997896	1
352	FT911-1676	3040	0.22360679774997896	1
352	FT911-2154	3041	0.22360679774997896	1
352	FT911-3586	3042	0.22360679774997896	1
352	FT911-1378	3043	0.22360679774997896	1
352	FT911-3864	3044	0.22360679774997896	1
352	FT911-3304	3045	0.22360679774997896	1
352	FT911-4874	3046	0.22360679774997896	1
352	FT911-3046	3047	0.22360679774997896	1
352	FT911-5148	3048	0.22360679774997896	1
352	FT911-2004	3049	0.22360679774997896	1
352	FT911-5168	3050	0.22360679774997896	1
352	FT911-3807	3051	0.22360679774997896	1
352	FT911-1356	3052	0.22360679774997896	1
352	FT911-3553	3053	0.22360679774997896	1
352	FT911-3573	3054	0.22360679774997896	1
352	FT911-3569	3055	0.22360679774997896	1
352	FT911-2113	3056	0.22360679774997896	1
352	FT911-5068	3057	0.22360679774997896	1
352	FT911-858	3058	0.22360679774997896	1
352	FT911-2079	3059	0.22360679774997896	1
352	FT911-668	3060	0.22360679774997896	1
352	FT911-3829	3061	0.22360679774997896	1
352	FT911-5263	3062	0.22360679774997896	1
352	FT911-5245	3063	0.22360679774997896	1
352	FT911-3628	3064	0.22360679774997896	1
352	FT911-3193	3065	0.22360679774997896	1
352	FT911-28	3066	0.22360679774997896	1
352	FT911-1746	3067	0.22360679774997896	1
352	FT911-3970	3068	0.22360679774997896	1
352	FT911-918	3069	0.22360679774997896	1
352	FT911-107	3070	0.22360679774997896	1
352	FT911-4812	3071	0.22360679774997896	1
352	FT911-1428	3072	0.22360679774997896	1
352	FT911-3551	3073	0.22360679774997896	1
352	FT911-1597	3074	0.22360679774997896	1
352	FT911-303	3075	0.22360679774997896	1
352	FT911-2947	3076	0.22360679774997896	1
352	FT911-1220	3077	0.22360679774997896	1
352	FT911-3754	3078	0.22360679774997896	1
352	FT911-1757	3079	0.22360679774997896	1
352	FT911-1360	3080	0.22360679774997896	1
352	FT911-1579	3081	0.22360679774997896	1
352	FT911-2683	3082	0.22360679774997896	1
352	FT911-4416	3083	0.22360679774997896	1
352	FT911-2459	3084	0.22360679774997896	1
352	FT911-1371	3085	0.22360679774997896	1
352	FT911-4309	3086	0.22360679774997896	1
352	FT911-1855	3087	0.22360679774997896	1
352	FT911-4278	3088	0.22360679774997896	1
352	FT911-3293	3089	0.22360679774997896	1
352	FT911-4484	3090	0.22360679774997896	1
352	FT911-3089	3091	0.22360679774997896	1
352	FT911-3541	3092	0.22360679774997896	1
352	FT911-4099	3093	0.22360679774997896	1
352	FT911-4608	3094	0.22360679774997896	1
352	FT911-4921	3095	0.22360679774997896	1
352	FT911-202	3096	0.22360679774997896	1
352	FT911-1479	3097	0.22360679774997896	1
352	FT911-824	3098	0.22360679774997896	1
352	FT911-1865	3099	0.22360679774997896	1
352	FT911-3944	3100	0.22360679774997896	1
352	FT911-912	3101	0.22360679774997896	1
352	FT911-3295	3102	0.22360679774997896	1
352	FT911-576	3103	0.22360679774997896	1
352	FT911-3623	3104	0.22360679774997896	1
352	FT911-4410	3105	0.22360679774997896	1
352	FT911-758	3106	0.22360679774997896	1
352	FT911-84	3107	0.22360679774997896	1
352	FT911-4873	3108	0.22360679774997896	1
352	FT911-893	3109	0.22360679774997896	1
352	FT911-1552	3110	0.22360679774997896	1
352	FT911-658	3111	0.22360679774997896	1
352	FT911-3965	3112	0.22360679774997896	1
352	FT911-2261	3113	0.22360679774997896	1
352	FT911-5167	3114	0.22360679774997896	1
352	FT911-1021	3115	0.22360679774997896	1
352	FT911-841	3116	0.22360679774997896	1
352	FT911-2815	3117	0.22360679774997896	1
352	FT911-1057	3118	0.22360679774997896	1
352	FT911-4306	3119	0.22360679774997896	1
352	FT911-126	3120	0.22360679774997896	1
352	FT911-1460	3121	0.22360679774997896	1
352	FT911-339	3122	0.22360679774997896	1
352	FT911-4000	3123	0.22360679774997896	1
352	FT911-1243	3124	0.22360679774997896	1
352	FT911-3390	3125	0.22360679774997896	1
352	FT911-1654	3126	0.22360679774997896	1
352	FT911-4991	3127	0.22360679774997896	1
352	FT911-4963	3128	0.22360679774997896	1
352	FT911-1482	3129	0.22360679774997896	1
352	FT911-1264	3130	0.22360679774997896	1
352	FT911-3723	3131	0.22360679774997896	1
352	FT911-979	3132	0.22360679774997896	1
352	FT911-5034	3133	0.22360679774997896	1
352	FT911-995	3134	0.22360679774997896	1
352	FT911-1259	3135	0.22360679774997896	1
352	FT911-1178	3136	0.22360679774997896	1
352	FT911-5285	3137	0.22360679774997896	1
352	FT911-2651	3138	0.22360679774997896	1
352	FT911-3735	3139	0.22360679774997896	1
352	FT911-97	3140	0.22360679774997896	1
352	FT911-1373	3141	0.22360679774997896	1
352	FT911-4731	3142	0.22360679774997896	1
352	FT911-3026	3143	0.22360679774997896	1
352	FT911-2913	3144	0.22360679774997896	1
352	FT911-5105	3145	0.22360679774997896	1
352	FT911-2881	3146	0.22360679774997896	1
352	FT911-4923	3147	0.22360679774997896	1
352	FT911-900	3148	0.22360679774997896	1
352	FT911-216	3149	0.22360679774997896	1
352	FT911-2382	3150	0.22360679774997896	1
352	FT911-3872	3151	0.22360679774997896	1
352	FT911-2227	3152	0.22360679774997896	1
352	FT911-2856	3153	0.22360679774997896	1
352	FT911-4473	3154	0.22360679774997896	1
352	FT911-596	3155	0.22360679774997896	1
352	FT911-927	3156	0.22360679774997896	1
352	FT911-2866	3157	0.22360679774997896	1
352	FT911-1139	3158	0.22360679774997896	1
352	FT911-4461	3159	0.22360679774997896	1
352	FT911-999	3160	0.22360679774997896	1
352	FT911-3539	3161	0.22360679774997896	1
352	FT911-578	3162	0.22360679774997896	1
352	FT911-1272	3163	0.22360679774997896	1
352	FT911-408	3164	0.22360679774997896	1
352	FT911-2814	3165	0.22360679774997896	1
352	FT911-4994	3166	0.22360679774997896	1
352	FT911-4618	3167	0.22360679774997896	1
352	FT911-4504	3168	0.22360679774997896	1
352	FT911-903	3169	0.22360679774997896	1
352	FT911-5214	3170	0.22360679774997896	1
352	FT911-1706	3171	0.22360679774997896	1
352	FT911-776	3172	0.22360679774997896	1
352	FT911-4262	3173	0.22360679774997896	1
352	FT911-2546	3174	0.22360679774997896	1
352	FT911-3559	3175	0.22360679774997896	1
352	FT911-395	3176	0.22360679774997896	1
352	FT911-1194	3177	0.22360679774997896	1
352	FT911-1776	3178	0.22360679774997896	1
352	FT911-4860	3179	0.22360679774997896	1
352	FT911-4863	3180	0.22360679774997896	1
352	FT911-4701	3181	0.22360679774997896	1
352	FT911-3167	3182	0.22360679774997896	1
352	FT911-945	3183	0.22360679774997896	1
352	FT911-5217	3184	0.22360679774997896	1
352	FT911-2755	3185	0.22360679774997896	1
352	FT911-4859	3186	0.22360679774997896	1
352	FT911-5275	3187	0.22360679774997896	1
352	FT911-3484	3188	0.22360679774997896	1
352	FT911-5125	3189	0.22360679774997896	1
352	FT911-2133	3190	0.22360679774997896	1
352	FT911-2264	3191	0.22360679774997896	1
352	FT911-3902	3192	0.22360679774997896	1
352	FT911-1505	3193	0.22360679774997896	1
352	FT911-1674	3194	0.22360679774997896	1
352	FT911-184	3195	0.22360679774997896	1
352	FT911-4239	3196	0.22360679774997896	1
352	FT911-3336	3197	0.22360679774997896	1
352	FT911-103	3198	0.22360679774997896	1
352	FT911-383	3199	0.22360679774997896	1
352	FT911-3571	3200	0.22360679774997896	1
352	FT911-4180	3201	0.22360679774997896	1
352	FT911-3093	3202	0.22360679774997896	1
352	FT911-905	3203	0.22360679774997896	1
352	FT911-3315	3204	0.22360679774997896	1
352	FT911-4086	3205	0.22360679774997896	1
352	FT911-4422	3206	0.22360679774997896	1
352	FT911-444	3207	0.22360679774997896	1
352	FT911-1456	3208	0.22360679774997896	1
352	FT911-3841	3209	0.22360679774997896	1
352	FT911-3044	3210	0.22360679774997896	1
352	FT911-412	3211	0.22360679774997896	1
352	FT911-3565	3212	0.22360679774997896	1
352	FT911-5099	3213	0.22360679774997896	1
352	FT911-3674	3214	0.22360679774997896	1
352	FT911-3963	3215	0.22360679774997896	1
352	FT911-2632	3216	0.22360679774997896	1
352	FT911-719	3217	0.22360679774997896	1
352	FT911-2138	3218	0.22360679774997896	1
352	FT911-4564	3219	0.22360679774997896	1
352	FT911-2742	3220	0.22360679774997896	1
352	FT911-2678	3221	0.22360679774997896	1
352	FT911-2296	3222	0.22360679774997896	1
352	FT911-2854	3223	0.22360679774997896	1
352	FT911-2171	3224	0.22360679774997896	1
352	FT911-3172	3225	0.22360679774997896	1
352	FT911-2760	3226	0.22360679774997896	1
352	FT911-1863	3227	0.22360679774997896	1
352	FT911-223	3228	0.22360679774997896	1
352	FT911-2150	3229	0.22360679774997896	1
352	FT911-2839	3230	0.22360679774997896	1
352	FT911-774	3231	0.22360679774997896	1
352	FT911-1738	3232	0.22360679774997896	1
352	FT911-3637	3233	0.22360679774997896	1
352	FT911-4762	3234	0.22360679774997896	1
352	FT911-957	3235	0.22360679774997896	1
352	FT911-3385	3236	0.22360679774997896	1
352	FT911-4338	3237	0.22360679774997896	1
352	FT911-1932	3238	0.22360679774997896	1
352	FT911-254	3239	0.22360679774997896	1
352	FT911-12	3240	0.22360679774997896	1
352	FT911-2008	3241	0.22360679774997896	1
352	FT911-5318	3242	0.22360679774997896	1
352	FT911-4169	3243	0.22360679774997896	1
352	FT911-5315	3244	0.22360679774997896	1
352	FT911-3710	3245	0.22360679774997896	1
352	FT911-3363	3246	0.22360679774997896	1
352	FT911-3334	3247	0.22360679774997896	1
352	FT911-69	3248	0.22360679774997896	1
352	FT911-3794	3249	0.22360679774997896	1
352	FT911-4233	3250	0.22360679774997896	1
352	FT911-931	3251	0.22360679774997896	1
352	FT911-2704	3252	0.22360679774997896	1
352	FT911-4073	3253	0.22360679774997896	1
352	FT911-4496	3254	0.22360679774997896	1
352	FT911-1441	3255	0.22360679774997896	1
352	FT911-4980	3256	0.22360679774997896	1
352	FT911-3715	3257	0.22360679774997896	1
352	FT911-4229	3258	0.22360679774997896	1
352	FT911-2350	3259	0.22360679774997896	1
352	FT911-2308	3260	0.22360679774997896	1
352	FT911-4780	3261	0.22360679774997896	1
352	FT911-2885	3262	0.22360679774997896	1
352	FT911-2485	3263	0.22360679774997896	1
352	FT911-3957	3264	0.22360679774997896	1
352	FT911-1104	3265	0.22360679774997896	1
352	FT911-4573	3266	0.22360679774997896	1
352	FT911-733	3267	0.22360679774997896	1
352	FT911-5025	3268	0.22360679774997896	1
352	FT911-1580	3269	0.22360679774997896	1
352	FT911-3544	3270	0.22360679774997896	1
352	FT911-623	3271	0.22360679774997896	1
352	FT911-1901	3272	0.22360679774997896	1
352	FT911-2498	3273	0.22360679774997896	1
352	FT911-1642	3274	0.22360679774997896	1
352	FT911-2140	3275	0.22360679774997896	1
352	FT911-2807	3276	0.22360679774997896	1
352	FT911-157	3277	0.22360679774997896	1
352	FT911-3182	3278	0.22360679774997896	1
352	FT911-1229	3279	0.22360679774997896	1
352	FT911-1754	3280	0.22360679774997896	1
352	FT911-746	3281	0.22360679774997896	1
352	FT911-1745	3282	0.22360679774997896	1
352	FT911-2095	3283	0.22360679774997896	1
352	FT911-2052	3284	0.22360679774997896	1
352	FT911-4041	3285	0.22360679774997896	1
352	FT911-2164	3286	0.22360679774997896	1
352	FT911-1274	3287	0.22360679774997896	1
352	FT911-545	3288	0.22360679774997896	1
352	FT911-3905	3289	0.22360679774997896	1
352	FT911-2379	3290	0.22360679774997896	1
352	FT911-3025	3291	0.22360679774997896	1
352	FT911-329	3292	0.22360679774997896	1
352	FT911-1770	3293	0.22360679774997896	1
352	FT911-1524	3294	0.22360679774997896	1
